Rooms,Type,Price,Distance,Bathroom,Car,logLandsize,logBuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,Method_S,Method_SP,Method_VB,Regionname_Northern_Metropolitan,Regionname_South_Eastern_Metropolitan,Regionname_Southern_Metropolitan,Regionname_Victoria,Regionname_Western_Metropolitan,month,year,day_of_week
2,3,570000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,4,2017,5
3,1,885000.0,13.0,1.0,2.0,2.876217840591642,2.164352855784437,1972.0,1,-37.6962,144.9376,8870.0,0,0,0,1,0,0,0,0,4,2017,5
3,1,597500.0,13.0,1.0,2.0,2.8221680793680175,1.9294189257142926,1950.0,1,-37.6962,144.9349,8870.0,1,0,0,1,0,0,0,0,5,2017,5
3,1,690000.0,13.0,1.0,2.0,2.813580988568192,2.103803720955957,1970.0,1,-37.699,144.9421,8870.0,0,1,0,1,0,0,0,0,5,2017,5
3,1,822000.0,13.0,1.0,2.0,2.8686444383948255,2.0350292822023683,1960.0,1,-37.6972,144.941,8870.0,1,0,0,1,0,0,0,0,5,2017,5
3,2,500000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,0,0,1,0,0,0,0,5,2017,5
3,1,710000.0,13.0,1.0,2.0,2.7693773260761385,2.103803720955957,1970.0,1,-37.6995,144.905,8870.0,1,0,0,1,0,0,0,0,5,2017,5
2,3,512500.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,5,2017,5
3,1,510000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,5,2017,5
3,1,730000.0,13.0,2.0,4.0,2.751279103983342,2.103803720955957,1950.0,1,-37.702,144.9173,8870.0,1,0,0,1,0,0,0,0,5,2017,5
3,1,901000.0,13.0,1.0,2.0,2.846955325019824,2.103803720955957,1970.0,1,-37.709,144.9368,8870.0,1,0,0,1,0,0,0,0,5,2017,5
2,1,541000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,5,2017,5
3,1,810000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,5,2017,5
3,3,650000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,0,1,1,0,0,0,0,5,2017,5
3,3,580000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,5,2017,5
3,1,643000.0,13.0,1.0,2.0,2.829303772831025,2.103803720955957,1970.0,1,-37.6957,144.9231,8870.0,1,0,0,1,0,0,0,0,5,2017,5
5,3,645000.0,13.0,1.0,1.0,2.357934847000454,2.184691430817599,2013.0,1,-37.6979,144.941,8870.0,1,0,0,1,0,0,0,0,5,2017,5
3,3,595000.0,13.0,1.0,2.0,2.413299764081252,2.1571544399062814,2001.0,1,-37.7047,144.9087,8870.0,0,1,0,1,0,0,0,0,5,2017,5
3,1,820000.0,13.0,1.0,1.0,2.843855422623161,2.103803720955957,1960.0,1,-37.7073,144.9355,8870.0,1,0,0,1,0,0,0,0,4,2017,5
4,1,1050000.0,13.0,3.0,2.0,2.8549130223078554,2.4345689040341987,1970.0,1,-37.709,144.9373,8870.0,0,0,1,1,0,0,0,0,4,2017,5
3,1,621000.0,13.0,1.0,1.0,2.8419848045901137,2.103803720955957,1970.0,1,-37.6977,144.9116,8870.0,0,0,0,1,0,0,0,0,4,2017,5
3,1,705000.0,13.0,1.0,2.0,2.8419848045901137,2.0453229787866576,1960.0,1,-37.6974,144.9112,8870.0,1,0,0,1,0,0,0,0,4,2017,5
3,2,590000.0,13.0,2.0,2.0,0.0,2.0755469613925306,2009.0,1,-37.7074,144.9266,8870.0,1,0,0,1,0,0,0,0,4,2017,5
3,3,680000.0,13.0,2.0,2.0,2.387389826338729,2.1271047983648077,2014.0,1,-37.7116,144.9357,8870.0,0,1,0,1,0,0,0,0,4,2017,5
3,1,640000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,1,0,1,0,0,0,0,4,2017,5
3,1,935000.0,13.0,1.0,2.0,2.824125833916549,2.247973266361807,1960.0,1,-37.7015,144.9191,8870.0,1,0,0,1,0,0,0,0,4,2017,5
3,3,720000.0,13.0,2.0,3.0,2.4785664955938436,2.103803720955957,2013.0,1,-37.7098,144.9266,8870.0,1,0,0,1,0,0,0,0,4,2017,5
3,1,725000.0,12.1,1.0,2.0,2.767897616018091,2.103803720955957,1970.0,1,-37.71,144.9464,2606.0,1,0,0,1,0,0,0,0,5,2017,5
3,1,740000.0,12.1,1.0,4.0,2.782472624166286,2.164352855784437,1960.0,1,-37.706,144.9467,2606.0,0,1,0,1,0,0,0,0,5,2017,5
4,1,880000.0,12.1,3.0,2.0,2.725094521081469,2.725094521081469,1970.0,1,-37.7058,144.9431,2606.0,1,0,0,1,0,0,0,0,4,2017,5
3,3,630000.0,12.1,2.0,1.0,2.3820170425748683,2.103803720955957,1970.0,1,-37.7114,144.9396,2606.0,1,0,0,1,0,0,0,0,4,2017,5
3,1,1615000.0,13.7,1.0,2.0,2.833784374656479,2.103803720955957,1970.0,12,-37.9462,145.0193,5454.0,1,0,0,0,0,1,0,0,5,2017,5
3,1,2513000.0,13.7,2.0,1.0,2.884795363948981,2.103803720955957,1930.0,12,-37.9346,145.0049,5454.0,1,0,0,0,0,1,0,0,5,2017,5
4,3,1910000.0,13.7,2.0,2.0,2.546542663478131,2.103803720955957,1970.0,12,-37.9449,145.0167,5454.0,1,0,0,0,0,1,0,0,5,2017,5
3,1,1620000.0,13.7,2.0,2.0,2.845098040014257,2.103803720955957,1970.0,12,-37.9453,145.0176,5454.0,1,0,0,0,0,1,0,0,5,2017,5
2,1,1789000.0,13.7,1.0,2.0,2.813580988568192,2.103803720955957,1970.0,12,-37.9338,145.0143,5454.0,1,0,0,0,0,1,0,0,5,2017,5
2,3,837000.0,13.7,2.0,1.0,2.7134905430939424,1.968482948553935,2007.0,12,-37.9365,145.0008,5454.0,0,1,0,0,0,1,0,0,5,2017,5
4,1,2500000.0,13.7,3.0,2.0,2.8356905714924254,2.5024271199844326,2008.0,12,-37.9436,145.0169,5454.0,0,0,0,0,0,1,0,0,5,2017,5
2,2,665000.0,13.7,1.0,1.0,2.1367205671564067,2.103803720955957,1970.0,12,-37.9427,145.0052,5454.0,1,0,0,0,0,1,0,0,5,2017,5
3,1,1560000.0,13.7,1.0,1.0,2.7867514221455614,2.103803720955957,1970.0,12,-37.9449,145.02,5454.0,1,0,0,0,0,1,0,0,5,2017,5
2,2,860000.0,13.7,1.0,1.0,1.9590413923210936,1.9590413923210936,1962.0,12,-37.9354,144.9994,5454.0,1,0,0,0,0,1,0,0,4,2017,5
3,1,1475000.0,13.7,1.0,2.0,2.401400540781544,2.103803720955957,1970.0,12,-37.9411,145.0011,5454.0,0,0,0,0,0,1,0,0,4,2017,5
2,1,840000.0,13.7,1.0,2.0,2.2355284469075487,2.103803720955957,1970.0,12,-37.9358,144.9996,5454.0,1,0,0,0,0,1,0,0,4,2017,5
3,1,1326000.0,14.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2356.0,1,0,0,0,0,1,0,0,5,2017,5
4,1,1610000.0,14.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2356.0,1,0,0,0,0,1,0,0,5,2017,5
2,2,500000.0,14.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2356.0,1,0,0,0,0,1,0,0,4,2017,5
2,1,1436000.0,14.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2356.0,1,0,0,0,0,1,0,0,5,2017,5
2,3,993000.0,14.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2356.0,1,0,0,0,0,1,0,0,4,2017,5
2,3,1150000.0,14.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2356.0,0,0,0,0,0,1,0,0,4,2017,5
2,2,1175000.0,14.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.9353,145.0261,2356.0,1,0,0,0,0,1,0,0,4,2017,5
3,1,1700000.0,4.6,1.0,2.0,2.530199698203082,2.123851640967086,1910.0,7,-37.8139,145.0243,11308.0,0,0,1,0,0,1,0,0,5,2017,5
1,2,440000.0,4.6,1.0,1.0,0.0,1.7160033436347992,1960.0,7,-37.8194,145.0397,11308.0,1,0,0,0,0,1,0,0,5,2017,5
2,2,580000.0,4.6,1.0,1.0,3.0269416279590295,2.103803720955957,1970.0,7,-37.8159,145.0194,11308.0,0,0,0,0,0,1,0,0,4,2017,5
1,2,535000.0,4.6,1.0,1.0,2.9633155113861114,1.7075701760979363,2006.0,7,-37.8294,145.033,11308.0,1,0,0,0,0,1,0,0,4,2017,5
2,2,635000.0,4.6,1.0,1.0,3.428134794028789,1.8976270912904414,1960.0,7,-37.8261,145.0269,11308.0,1,0,0,0,0,1,0,0,4,2017,5
1,2,317500.0,4.6,1.0,0.0,0.0,1.7481880270062005,1957.0,7,-37.826,145.0239,11308.0,1,0,0,0,0,1,0,0,4,2017,5
1,2,160000.0,4.6,1.0,0.0,2.509202522331103,2.103803720955957,2009.0,7,-37.8198,145.0373,11308.0,0,0,1,0,0,1,0,0,4,2017,5
1,2,360000.0,4.6,1.0,1.0,3.812579155409047,1.8948696567452525,1965.0,7,-37.8254,145.0255,11308.0,0,0,0,0,0,1,0,0,4,2017,5
1,1,300000.0,4.6,1.0,1.0,0.0,2.103803720955957,1970.0,7,-37.8143,145.0319,11308.0,0,0,1,0,0,1,0,0,5,2017,5
2,1,1800000.0,4.6,1.0,0.0,2.346352974450639,2.0293837776852097,1900.0,7,-37.8163,145.0251,11308.0,1,0,0,0,0,1,0,0,5,2017,5
1,2,275000.0,4.6,1.0,0.0,2.681241237375587,1.4913616938342726,1970.0,7,-37.8292,145.0322,11308.0,0,1,0,0,0,1,0,0,5,2017,5
3,3,1300000.0,4.6,2.0,1.0,2.103803720955957,2.103803720955957,1970.0,7,-37.8255,145.029,11308.0,0,0,1,0,0,1,0,0,5,2017,5
12,1,4700000.0,4.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8303,145.0367,11308.0,0,0,0,0,0,1,0,0,5,2017,5
3,1,1525000.0,4.6,1.0,0.0,2.4313637641589874,2.130333768495006,1905.0,7,-37.8162,145.0206,11308.0,0,0,1,0,0,1,0,0,5,2017,5
2,1,1620000.0,4.6,1.0,1.0,2.305351369446624,2.103803720955957,1970.0,7,-37.8173,145.0246,11308.0,1,0,0,0,0,1,0,0,5,2017,5
3,1,1985000.0,4.6,2.0,1.0,2.406540180433955,2.103803720955957,1910.0,7,-37.8287,145.0419,11308.0,1,0,0,0,0,1,0,0,5,2017,5
3,1,1750000.0,4.6,1.0,4.0,2.56702636615906,2.103803720955957,1970.0,7,-37.8288,145.0398,11308.0,1,0,0,0,0,1,0,0,5,2017,5
4,1,2100000.0,4.6,1.0,2.0,2.584331224367531,2.103803720955957,1970.0,7,-37.8237,145.0311,11308.0,1,0,0,0,0,1,0,0,5,2017,5
2,2,560000.0,4.6,1.0,0.0,0.0,1.9206450014067875,1960.0,7,-37.832,145.0431,11308.0,0,1,0,0,0,1,0,0,4,2017,5
5,1,3750000.0,7.5,3.0,4.0,2.9339931638312424,2.103803720955957,1970.0,7,-37.8395,145.0534,6482.0,0,0,1,0,0,1,0,0,5,2017,5
3,2,780000.0,7.5,1.0,1.0,0.0,2.103803720955957,1970.0,7,-37.8414,145.0505,6482.0,1,0,0,0,0,1,0,0,4,2017,5
2,2,500000.0,7.5,1.0,1.0,2.851869600729766,2.103803720955957,1970.0,7,-37.8259,145.0483,6482.0,0,1,0,0,0,1,0,0,4,2017,5
3,3,1264000.0,7.5,2.0,2.0,0.0,2.27415784926368,2010.0,7,-37.8302,145.0527,6482.0,1,0,0,0,0,1,0,0,4,2017,5
2,2,1462000.0,7.5,2.0,3.0,0.0,2.103803720955957,1970.0,7,-37.8315,145.0559,6482.0,1,0,0,0,0,1,0,0,4,2017,5
1,2,440000.0,7.5,1.0,1.0,3.3630475945210936,2.103803720955957,1970.0,7,-37.8227,145.0528,6482.0,1,0,0,0,0,1,0,0,4,2017,5
3,1,1575000.0,7.5,1.0,0.0,2.48572142648158,2.103803720955957,1970.0,7,-37.8309,145.0451,6482.0,1,0,0,0,0,1,0,0,5,2017,5
2,1,1320000.0,7.5,1.0,3.0,2.513217600067939,2.103803720955957,1970.0,7,-37.8355,145.04399999999998,6482.0,1,0,0,0,0,1,0,0,5,2017,5
4,1,3600000.0,7.5,3.0,2.0,2.824776462475546,2.4927603890268375,1988.0,7,-37.8374,145.0511,6482.0,0,0,1,0,0,1,0,0,5,2017,5
4,1,2425000.0,7.5,2.0,2.0,2.863322860120456,2.4456042032735974,1970.0,7,-37.8343,145.0488,6482.0,0,0,0,0,0,1,0,0,5,2017,5
3,1,1890000.0,7.5,2.0,2.0,2.3521825181113627,2.103803720955957,1970.0,7,-37.8368,145.0508,6482.0,1,0,0,0,0,1,0,0,5,2017,5
1,2,400500.0,7.5,1.0,1.0,1.8573324964312685,2.103803720955957,1970.0,7,-37.8372,145.0433,6482.0,1,0,0,0,0,1,0,0,5,2017,5
3,1,1405000.0,7.5,2.0,2.0,2.2695129442179165,2.2695129442179165,1985.0,7,-37.8255,145.0481,6482.0,1,0,0,0,0,1,0,0,5,2017,5
3,1,2102000.0,7.5,2.0,1.0,2.4345689040341987,2.103803720955957,1970.0,7,-37.8256,145.0486,6482.0,1,0,0,0,0,1,0,0,5,2017,5
2,2,435000.0,7.5,1.0,1.0,3.1866738674997452,2.103803720955957,1970.0,7,-37.8307,145.0493,6482.0,1,0,0,0,0,1,0,0,5,2017,5
1,2,375000.0,7.5,1.0,1.0,0.0,2.103803720955957,1960.0,7,-37.8362,145.0543,6482.0,1,0,0,0,0,1,0,0,5,2017,5
2,2,700000.0,7.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,6482.0,0,0,1,0,0,1,0,0,4,2017,5
2,2,555000.0,7.5,1.0,2.0,0.0,1.8129133566428555,1970.0,7,-37.8254,145.0474,6482.0,1,0,0,0,0,1,0,0,4,2017,5
2,2,532000.0,7.5,1.0,1.0,0.0,2.103803720955957,1970.0,7,-37.8244,145.0517,6482.0,1,0,0,0,0,1,0,0,4,2017,5
4,1,1450000.0,10.6,3.0,2.0,2.979092900638326,2.103803720955957,1967.0,14,-37.7511,145.0772,2890.0,0,0,0,0,0,0,0,0,5,2017,5
3,1,1340000.0,10.6,2.0,0.0,2.7788744720027396,2.103803720955957,1970.0,14,-37.7523,145.0676,2890.0,1,0,0,0,0,0,0,0,4,2017,5
2,3,630000.0,10.6,1.0,1.0,1.9395192526186185,2.103803720955957,1970.0,14,-37.7586,145.0629,2890.0,1,0,0,0,0,0,0,0,5,2017,5
3,1,1271000.0,10.6,2.0,2.0,2.519827993775719,2.2355284469075487,2008.0,14,-37.7524,145.06,2890.0,1,0,0,0,0,0,0,0,4,2017,5
4,2,610000.0,10.6,3.0,2.0,2.184691430817599,2.103803720955957,1980.0,14,-37.7505,145.0703,2890.0,1,0,0,0,0,0,0,0,4,2017,5
3,1,870000.0,10.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2890.0,0,0,0,0,0,0,0,0,4,2017,5
2,1,910000.0,10.5,1.0,2.0,2.8656960599160706,2.103803720955957,1970.0,14,-37.7442,145.0528,2947.0,1,0,0,0,0,0,0,0,5,2017,5
2,1,665000.0,10.5,1.0,1.0,2.4216039268698313,1.9294189257142926,1992.0,14,-37.7428,145.0511,2947.0,1,0,0,0,0,0,0,0,5,2017,5
3,3,575000.0,10.5,1.0,2.0,2.285557309007774,1.9637878273455553,1995.0,14,-37.7388,145.0581,2947.0,1,0,0,0,0,0,0,0,4,2017,5
4,1,706000.0,10.5,1.0,2.0,2.574031267727719,2.0569048513364727,1940.0,14,-37.7437,145.0506,2947.0,0,1,0,0,0,0,0,0,4,2017,5
2,1,780000.0,10.5,1.0,1.0,2.637489729512511,2.103803720955957,1970.0,14,-37.7521,145.0516,2947.0,1,0,0,0,0,0,0,0,5,2017,5
3,1,931000.0,10.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2947.0,1,0,0,0,0,0,0,0,5,2017,5
3,3,601000.0,10.5,2.0,2.0,2.303196057420489,2.103803720955957,1970.0,14,-37.7399,145.054,2947.0,1,0,0,0,0,0,0,0,5,2017,5
3,1,805000.0,10.5,1.0,0.0,2.7730546933642626,2.103803720955957,1970.0,14,-37.7421,145.0487,2947.0,1,0,0,0,0,0,0,0,5,2017,5
2,1,690000.0,10.5,1.0,0.0,2.751279103983342,2.103803720955957,1970.0,14,-37.7383,145.0555,2947.0,0,0,1,0,0,0,0,0,5,2017,5
3,1,820000.0,10.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2947.0,1,0,0,0,0,0,0,0,5,2017,5
2,1,682000.0,10.5,1.0,0.0,2.534026106056135,2.103803720955957,1970.0,14,-37.7366,145.0509,2947.0,1,0,0,0,0,0,0,0,4,2017,5
3,1,657000.0,10.5,1.0,1.0,2.5024271199844326,1.9822712330395684,1950.0,14,-37.7397,145.0513,2947.0,1,0,0,0,0,0,0,0,4,2017,5
3,2,630000.0,10.5,2.0,1.0,0.0,2.093421685162235,2015.0,14,-37.7502,145.0465,2947.0,0,1,0,0,0,0,0,0,4,2017,5
3,1,880000.0,9.4,1.0,2.0,2.838849090737255,2.103803720955957,1970.0,14,-37.7382,145.0451,2674.0,1,0,0,0,0,0,0,0,5,2017,5
3,1,687000.0,9.4,1.0,2.0,2.690196080028514,2.103803720955957,1970.0,14,-37.7364,145.0379,2674.0,1,0,0,0,0,0,0,0,5,2017,5
2,1,650000.0,9.4,1.0,2.0,2.66838591669,1.9138138523837167,1960.0,14,-37.7369,145.0371,2674.0,1,0,0,0,0,0,0,0,4,2017,5
3,1,855000.0,9.4,1.0,2.0,2.8188854145940097,2.0,1960.0,14,-37.7445,145.0386,2674.0,1,0,0,0,0,0,0,0,4,2017,5
2,1,613000.0,9.4,1.0,0.0,2.593286067020457,1.8750612633917,1960.0,14,-37.7349,145.0398,2674.0,1,0,0,0,0,0,0,0,5,2017,5
3,1,640000.0,9.4,1.0,2.0,2.678518379040114,2.303196057420489,1956.0,14,-37.7339,145.0405,2674.0,1,0,0,0,0,0,0,0,5,2017,5
1,1,442000.0,9.4,1.0,0.0,2.4638929889859074,2.103803720955957,1970.0,14,-37.7434,145.0468,2674.0,1,0,0,0,0,0,0,0,5,2017,5
3,1,810000.0,9.4,2.0,0.0,2.8739015978644615,2.103803720955957,1970.0,14,-37.7348,145.0402,2674.0,1,0,0,0,0,0,0,0,4,2017,5
3,1,950000.0,9.4,1.0,3.0,2.842609239610562,2.103803720955957,1970.0,14,-37.7416,145.0406,2674.0,1,0,0,0,0,0,0,0,4,2017,5
4,1,725000.0,9.4,1.0,2.0,2.767897616018091,2.103803720955957,1970.0,14,-37.7469,145.0448,2674.0,1,0,0,0,0,0,0,0,4,2017,5
3,2,720000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,3145.0,1,0,0,0,0,1,0,0,4,2017,5
3,3,998000.0,13.0,2.0,2.0,2.392696953259666,2.103803720955957,2000.0,8,-37.9031,145.0804,3145.0,1,0,0,0,0,1,0,0,4,2017,5
4,3,1340000.0,13.0,4.0,2.0,2.569373909615046,2.4095781072886377,2006.0,8,-37.8919,145.0781,3145.0,1,0,0,0,0,1,0,0,5,2017,5
4,1,2190000.0,13.0,3.0,4.0,2.842609239610562,2.103803720955957,1970.0,8,-37.8938,145.0785,3145.0,1,0,0,0,0,1,0,0,5,2017,5
2,1,980000.0,13.0,1.0,1.0,2.5888317255942073,2.103803720955957,1896.0,8,-37.9021,145.0837,3145.0,1,0,0,0,0,1,0,0,5,2017,5
2,1,720000.0,13.0,1.0,2.0,2.900913067737669,2.103803720955957,1970.0,8,-37.9087,145.0799,3145.0,1,0,0,0,0,1,0,0,4,2017,5
3,1,990000.0,7.9,2.0,2.0,2.5774917998372255,2.103803720955957,1940.0,14,-37.7573,145.0496,5549.0,1,0,0,0,0,0,0,0,5,2017,5
4,1,2535000.0,7.9,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5549.0,1,0,0,0,0,0,0,0,5,2017,5
3,1,1060000.0,7.9,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5549.0,1,0,0,0,0,0,0,0,5,2017,5
4,1,1410000.0,7.9,2.0,1.0,2.6532125137753435,2.403120521175818,1945.0,14,-37.777,145.0414,5549.0,1,0,0,0,0,0,0,0,5,2017,5
4,3,1355000.0,7.9,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5549.0,1,0,0,0,0,0,0,0,4,2017,5
3,1,970000.0,7.9,1.0,4.0,2.662757831681574,2.103803720955957,1970.0,14,-37.7639,145.0377,5549.0,1,0,0,0,0,0,0,0,4,2017,5
4,1,1650000.0,7.9,2.0,1.0,2.7708520116421442,2.2695129442179165,1910.0,14,-37.7671,145.037,5549.0,0,0,0,0,0,0,0,0,4,2017,5
4,1,3020000.0,7.9,2.0,1.0,3.09725730969342,2.103803720955957,1970.0,14,-37.7639,145.0506,5549.0,1,0,0,0,0,0,0,0,4,2017,5
5,1,1689000.0,7.9,2.0,2.0,2.802089257881733,2.103803720955957,1970.0,14,-37.7615,145.0309,5549.0,1,0,0,0,0,0,0,0,5,2017,5
2,1,690000.0,7.9,1.0,1.0,3.166133970305109,2.103803720955957,1970.0,14,-37.7735,145.0403,5549.0,0,0,1,0,0,0,0,0,5,2017,5
3,3,1330000.0,7.9,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5549.0,0,0,0,0,0,0,0,0,5,2017,5
3,1,1851000.0,7.9,2.0,2.0,2.791690649020118,2.3344537511509307,1960.0,14,-37.7817,145.0391,5549.0,1,0,0,0,0,0,0,0,5,2017,5
3,2,1110000.0,7.9,2.0,1.0,2.5646660642520893,2.103803720955957,1970.0,14,-37.7701,145.0385,5549.0,1,0,0,0,0,0,0,0,5,2017,5
3,3,1010000.0,7.9,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5549.0,0,0,0,0,0,0,0,0,4,2017,5
3,3,1060000.0,7.9,0.0,0.0,2.342422680822206,2.103803720955957,1980.0,14,-37.7679,145.0466,5549.0,1,0,0,0,0,0,0,0,4,2017,5
2,1,2100000.0,9.0,1.0,2.0,3.0017337128090005,2.103803720955957,1970.0,14,-37.7752,145.0579,1554.0,1,0,0,0,0,0,0,0,5,2017,5
5,1,2325000.0,9.0,3.0,2.0,2.8680563618230415,2.513217600067939,2008.0,14,-37.7794,145.0647,1554.0,0,0,0,0,0,0,0,0,5,2017,5
3,1,2400000.0,9.0,2.0,2.0,3.0542299098633974,2.3820170425748683,1950.0,14,-37.7715,145.0688,1554.0,0,0,1,0,0,0,0,0,5,2017,5
3,1,1740000.0,9.0,1.0,2.0,2.8992731873176036,2.103803720955957,1970.0,14,-37.774,145.0654,1554.0,1,0,0,0,0,0,0,0,5,2017,5
3,1,772000.0,15.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1202.0,1,0,0,0,0,0,0,1,5,2017,5
4,1,585000.0,15.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1202.0,1,0,0,0,0,0,0,1,5,2017,5
4,1,646000.0,15.0,2.0,2.0,2.8188854145940097,2.298853076409707,1980.0,17,-37.7358,144.8217,1202.0,1,0,0,0,0,0,0,1,4,2017,5
3,1,570000.0,15.0,1.0,2.0,2.7466341989375787,2.103803720955957,1970.0,17,-37.7279,144.8224,1202.0,1,0,0,0,0,0,0,1,4,2017,5
5,1,1470000.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,1,0,0,0,0,0,0,1,5,2017,5
5,1,1000000.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,1,0,0,0,0,0,0,1,4,2017,5
3,1,843000.0,12.8,2.0,4.0,2.7589118923979736,2.247973266361807,1980.0,2,-37.7473,144.8555,5629.0,1,0,0,0,0,0,0,1,4,2017,5
3,1,835000.0,12.8,2.0,2.0,2.8457180179666586,2.103803720955957,1980.0,2,-37.7322,144.8722,5629.0,1,0,0,0,0,0,0,1,4,2017,5
3,1,635000.0,12.8,2.0,1.0,2.2121876044039577,2.0644579892269186,2015.0,2,-37.7308,144.8664,5629.0,1,0,0,0,0,0,0,1,4,2017,5
2,2,490000.0,12.8,1.0,2.0,2.3443922736851106,2.103803720955957,2001.0,2,-37.7346,144.8584,5629.0,0,1,0,0,0,0,0,1,5,2017,5
3,1,745000.0,12.8,1.0,1.0,2.72916478969277,2.130333768495006,1980.0,2,-37.7475,144.852,5629.0,1,0,0,0,0,0,0,1,5,2017,5
3,3,845000.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,1,0,0,0,0,0,0,1,5,2017,5
4,1,1300000.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,0,0,1,0,0,0,0,1,5,2017,5
4,1,910000.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,1,0,0,0,0,0,0,1,5,2017,5
3,1,941000.0,12.8,1.0,1.0,2.847572659142112,2.0492180226701815,1965.0,2,-37.746,144.8651,5629.0,1,0,0,0,0,0,0,1,5,2017,5
3,1,738000.0,12.8,1.0,4.0,2.737987326333431,2.103803720955957,1970.0,2,-37.7486,144.8565,5629.0,1,0,0,0,0,0,0,1,5,2017,5
3,1,1062500.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,1,0,0,0,0,0,0,1,5,2017,5
3,1,912000.0,12.8,1.0,3.0,2.82020145948564,2.103803720955957,1970.0,2,-37.7466,144.8707,5629.0,1,0,0,0,0,0,0,1,5,2017,5
3,3,745000.0,12.8,2.0,1.0,2.3521825181113627,2.103803720955957,1970.0,2,-37.7426,144.868,5629.0,1,0,0,0,0,0,0,1,5,2017,5
4,1,891000.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,1,0,0,0,0,0,0,1,5,2017,5
3,1,720000.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,1,0,0,0,0,0,0,1,5,2017,5
3,1,921000.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,1,0,0,0,0,0,0,1,4,2017,5
4,1,1115000.0,12.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5629.0,1,0,0,0,0,0,0,1,4,2017,5
