age,education,housing,contact_cellular,month,day_of_week,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,job_blue_collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self_employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,loan_unknown,loan_yes
55.0,6,0,1,7,2,2.089905111439398,0.8450980400142568,0,0,1.4,93.918,-42.7,4.961,5228.1,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51.0,4,1,1,7,4,2.1335389083702174,0.6020599913279624,0,1,-2.9,92.469,-33.6,1.072,5076.2,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,False
48.0,5,1,1,5,1,2.2405492482826,0.6020599913279624,0,0,-1.8,92.893,-46.2,1.244,5099.1,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
29.0,3,1,1,3,2,2.0681858617461617,0.6020599913279624,0,0,-1.8,92.843,-50.0,1.556,5099.1,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False
31.0,4,1,1,11,2,1.792391689498254,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.153,5195.8,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32.0,6,1,1,11,4,2.3944516808262164,0.47712125471966244,1,1,-3.4,92.649,-30.1,0.714,5017.5,yes,False,False,False,False,False,True,False,False,False,False,True,False,False,False
33.0,5,0,0,5,1,2.5622928644564746,0.6020599913279624,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39.0,3,0,1,9,5,2.2355284469075487,0.6020599913279624,0,1,-3.4,92.379,-29.8,0.803,5017.5,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
42.0,6,0,1,7,5,2.173186268412274,0.47712125471966244,0,0,1.4,93.918,-42.7,4.962,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
48.0,6,0,1,8,4,2.7363965022766426,0.47712125471966244,0,0,-1.7,94.027,-38.3,0.904,4991.6,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.0,6,1,1,5,4,3.060320028688285,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.327,5099.1,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39.0,6,1,1,6,1,2.27415784926368,0.47712125471966244,1,1,-1.7,94.055,-39.8,0.72,4991.6,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,False
33.0,6,0,1,7,2,3.4008832155483626,0.47712125471966244,0,0,1.4,93.918,-42.7,4.961,5228.1,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36.0,5,0,0,10,3,2.1986570869544226,0.47712125471966244,0,0,-0.1,93.798,-40.4,4.936,5195.8,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,False
25.0,6,1,1,5,2,1.919078092376074,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.266,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,True
39.0,1,1,1,10,5,2.1335389083702174,0.6020599913279624,0,1,-1.1,94.601,-49.5,0.972,4963.6,no,False,False,True,False,False,False,False,False,False,False,True,False,False,False
31.0,4,1,1,7,3,2.7965743332104296,0.47712125471966244,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False
51.0,6,1,0,5,2,2.3729120029701067,0.8450980400142568,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,True,False,False,False,False,False,True,False,False,True
39.0,5,0,1,9,2,2.4183012913197452,0.47712125471966244,1,1,-3.4,92.379,-29.8,0.788,5017.5,yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False
38.0,6,1,1,8,1,3.029789470831856,0.47712125471966244,0,0,1.4,93.444,-36.1,4.965,5228.1,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23.0,5,1,1,10,1,2.3560258571931225,0.6020599913279624,0,1,-1.1,94.601,-49.5,1.032,4963.6,yes,False,False,False,False,False,False,False,True,False,False,False,True,False,False
44.0,6,0,0,4,2,2.6757783416740852,0.6020599913279624,0,1,-1.8,93.749,-34.6,0.646,5008.7,yes,False,False,False,True,False,False,False,False,False,False,True,False,False,False
45.0,5,1,1,5,4,2.2430380486862944,0.47712125471966244,0,1,-1.8,92.893,-46.2,1.327,5099.1,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25.0,6,0,1,6,2,2.621176281775035,0.47712125471966244,0,0,-2.9,92.963,-40.8,1.262,5076.2,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
73.0,1,0,1,4,2,2.5352941200427703,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.423,5099.1,yes,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29.0,3,0,1,10,3,2.03342375548695,0.6020599913279624,0,0,-3.4,92.431,-26.9,0.735,5017.5,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,True
53.0,2,1,1,6,4,2.5171958979499744,0.6020599913279624,1,1,-2.9,92.963,-40.8,1.26,5076.2,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
31.0,5,0,1,5,1,2.792391689498254,0.9030899869919435,0,0,-1.8,92.893,-46.2,1.354,5099.1,yes,False,False,False,False,False,False,True,False,False,False,True,False,False,False
22.0,2,1,1,10,2,1.9493900066449128,0.47712125471966244,0,0,-3.4,92.431,-26.9,0.728,5017.5,no,False,False,False,False,False,False,False,True,False,False,False,True,False,False
32.0,6,1,1,8,3,1.954242509439325,0.6989700043360189,0,0,1.4,93.444,-36.1,4.965,5228.1,no,False,False,False,False,False,False,False,False,True,False,True,False,False,True
55.0,1,1,1,4,1,2.2013971243204513,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.466,5099.1,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,False
37.0,5,0,1,5,3,2.1818435879447726,0.6020599913279624,0,0,-1.8,92.893,-46.2,1.334,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.0,3,1,1,7,1,2.4409090820652177,0.47712125471966244,1,1,-1.7,94.215,-40.3,0.889,4991.6,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
32.0,4,1,1,8,3,2.807535028068853,0.47712125471966244,0,0,-2.9,92.201,-31.4,0.879,5076.2,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,False
32.0,5,0,1,6,1,2.3944516808262164,0.47712125471966244,1,1,-1.7,94.055,-39.8,0.754,4991.6,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.0,6,1,1,7,5,3.0025979807199086,0.8450980400142568,1,1,-1.7,94.215,-40.3,0.896,4991.6,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35.0,3,0,1,4,3,2.2764618041732443,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.445,5099.1,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False
40.0,4,0,0,9,5,1.9637878273455553,0.47712125471966244,0,0,-3.4,92.379,-29.8,0.773,5017.5,yes,False,False,False,False,False,False,False,False,False,True,True,False,False,True
30.0,5,0,1,7,3,1.9822712330395684,0.6989700043360189,0,0,1.4,93.918,-42.7,4.963,5228.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.0,4,1,1,11,4,1.845098040014257,0.6020599913279624,0,0,-0.1,93.2,-42.0,4.076,5195.8,no,False,True,False,False,False,False,False,False,False,False,True,False,False,False
36.0,6,0,1,5,1,2.515873843711679,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.264,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,4,0,1,5,2,2.6190933306267428,0.47712125471966244,0,1,-1.8,92.893,-46.2,1.291,5099.1,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False
30.0,6,0,1,8,5,2.113943352306837,0.6020599913279624,0,0,1.4,93.444,-36.1,4.966,5228.1,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44.0,6,1,1,7,3,2.187520720836463,0.47712125471966244,0,0,1.4,93.918,-42.7,4.963,5228.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42.0,6,0,0,5,1,1.7160033436347992,1.0413926851582251,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
55.0,3,1,0,5,4,2.2380461031287955,0.7781512503836436,0,0,1.1,93.994,-36.4,4.86,5191.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
33.0,6,1,1,5,2,2.220108088040055,0.47712125471966244,0,1,-1.8,92.893,-46.2,1.266,5099.1,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
48.0,4,0,1,11,1,2.7520484478194387,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.191,5195.8,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False
28.0,6,0,0,6,3,2.5943925503754266,0.47712125471966244,0,0,1.4,94.465,-41.8,4.962,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36.0,6,1,1,5,2,1.9731278535996986,0.7781512503836436,0,0,-1.8,92.893,-46.2,1.344,5099.1,no,False,False,False,False,True,False,False,False,False,False,False,True,False,False
38.0,6,0,0,5,3,2.2013971243204513,0.6020599913279624,0,0,1.1,93.994,-36.4,4.859,5191.0,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
48.0,6,0,0,6,5,2.670245853074124,0.6989700043360189,0,0,1.4,94.465,-41.8,4.967,5228.1,yes,False,False,False,False,False,True,False,False,False,False,True,False,False,False
54.0,5,1,1,10,3,2.6884198220027105,0.6989700043360189,0,1,-1.1,94.601,-49.5,1.016,4963.6,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32.0,6,1,1,4,4,2.6954816764901977,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.41,5099.1,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31.0,6,1,0,5,1,2.342422680822206,0.47712125471966244,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
39.0,1,0,0,5,2,1.8512583487190752,0.6020599913279624,0,0,1.1,93.994,-36.4,4.857,5191.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
45.0,6,1,1,5,2,2.9175055095525466,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.291,5099.1,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True
41.0,1,0,1,11,4,2.1367205671564067,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.076,5195.8,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
52.0,5,1,1,5,1,1.9084850188786497,0.6020599913279624,0,0,-1.8,92.893,-46.2,1.244,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36.0,5,0,0,5,2,2.7259116322950483,0.6020599913279624,0,0,1.1,93.994,-36.4,4.856,5191.0,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30.0,3,1,1,5,4,2.1931245983544616,0.47712125471966244,0,1,-1.8,92.893,-46.2,1.327,5099.1,no,True,False,False,False,False,False,False,False,False,False,True,False,True,False
34.0,6,0,0,9,5,2.4638929889859074,0.6020599913279624,0,0,-3.4,92.379,-29.8,0.773,5017.5,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
39.0,6,1,0,5,3,3.182414652434554,0.47712125471966244,0,0,1.1,93.994,-36.4,4.856,5191.0,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,6,0,0,5,4,2.3636119798921444,0.47712125471966244,0,0,1.1,93.994,-36.4,4.86,5191.0,no,False,True,False,False,False,False,False,False,False,False,True,False,False,False
60.0,5,0,1,4,4,2.603144372620182,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.365,5099.1,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,False
37.0,2,0,1,7,5,2.8068580295188172,0.6989700043360189,0,0,1.4,93.918,-42.7,4.957,5228.1,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
34.0,3,1,0,11,4,1.99563519459755,0.7781512503836436,0,0,-0.1,93.2,-42.0,4.076,5195.8,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True
35.0,1,1,1,5,1,2.3443922736851106,0.47712125471966244,0,1,-1.8,92.893,-46.2,1.299,5099.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
48.0,6,1,1,4,4,2.940516484932567,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.365,5099.1,yes,False,True,False,False,False,False,False,False,False,False,True,False,False,False
38.0,2,1,1,7,4,2.1335389083702174,0.6989700043360189,0,0,1.4,93.918,-42.7,4.968,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
33.0,6,1,1,11,1,2.503790683057181,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.191,5195.8,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
58.0,6,0,0,11,5,2.271841606536499,0.6020599913279624,0,0,-0.1,93.2,-42.0,4.021,5195.8,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
62.0,5,0,1,10,3,2.3180633349627615,0.47712125471966244,1,1,-3.4,92.431,-26.9,0.724,5017.5,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,False
48.0,5,1,1,10,4,2.3344537511509307,0.6020599913279624,0,0,-3.4,92.431,-26.9,0.722,5017.5,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,False
47.0,3,0,1,8,2,2.2380461031287955,0.47712125471966244,0,0,1.4,93.444,-36.1,4.966,5228.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
41.0,6,0,1,3,4,2.27415784926368,0.47712125471966244,1,1,-1.8,93.369,-34.8,0.635,5008.7,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False
48.0,6,1,1,8,1,1.2304489213782739,1.0791812460476249,0,0,1.4,93.444,-36.1,4.963,5228.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
41.0,6,0,0,11,2,2.3710678622717363,0.6020599913279624,1,1,-3.4,92.649,-30.1,0.715,5017.5,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40.0,6,1,1,7,2,2.3783979009481375,0.6989700043360189,0,0,1.4,93.918,-42.7,4.962,5228.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.0,4,1,1,6,1,2.423245873936808,0.47712125471966244,0,0,-2.9,92.963,-40.8,1.266,5076.2,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,False
24.0,5,0,1,5,3,2.591064607026499,0.47712125471966244,1,1,-0.1,93.444,-41.8,0.672,5008.7,yes,False,False,False,False,False,False,False,True,False,False,False,True,False,False
35.0,2,0,0,5,3,2.5352941200427703,0.6020599913279624,0,0,1.1,93.994,-36.4,4.857,5191.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
31.0,5,0,1,11,3,2.709269960975831,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.12,5195.8,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38.0,4,0,1,3,4,2.294466226161593,0.6020599913279624,0,0,-1.8,92.843,-50.0,1.757,5099.1,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,True
39.0,3,1,1,5,4,2.783903579272735,0.6989700043360189,0,0,-1.8,92.893,-46.2,1.266,5099.1,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
28.0,5,0,0,3,5,2.3710678622717363,0.6020599913279624,0,0,-1.8,92.843,-50.0,1.531,5099.1,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28.0,6,1,0,5,3,2.416640507338281,0.6020599913279624,0,0,1.1,93.994,-36.4,4.859,5191.0,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
31.0,6,1,1,5,4,2.802089257881733,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.266,5099.1,yes,False,True,False,False,False,False,False,False,False,False,False,True,False,False
35.0,5,0,1,7,1,3.1261314072619846,0.7781512503836436,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47.0,3,1,0,6,1,2.2068258760318495,0.47712125471966244,0,0,1.4,94.465,-41.8,4.961,5228.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
25.0,5,1,1,10,5,2.3710678622717363,0.47712125471966244,1,1,-1.1,94.601,-49.5,1.029,4963.6,yes,False,False,False,False,False,False,False,True,False,False,False,True,False,False
33.0,6,1,1,6,2,2.401400540781544,0.47712125471966244,0,0,-2.9,92.963,-40.8,1.262,5076.2,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38.0,1,1,1,11,4,2.0170333392987803,0.6020599913279624,0,1,-0.1,93.2,-42.0,4.076,5195.8,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
34.0,5,1,0,7,2,2.1986570869544226,0.9030899869919435,0,0,1.4,93.918,-42.7,4.961,5228.1,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
28.0,6,0,1,3,5,2.4727564493172123,0.6020599913279624,0,0,-1.8,92.843,-50.0,1.64,5099.1,yes,False,False,False,False,False,True,False,False,False,False,False,True,False,False
41.0,6,0,0,6,3,2.113943352306837,0.7781512503836436,0,0,1.4,94.465,-41.8,4.864,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
32.0,3,0,1,11,4,2.5118833609788744,0.8450980400142568,0,0,-0.1,93.2,-42.0,4.076,5195.8,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,6,0,1,8,4,2.663700925389648,0.47712125471966244,1,1,-2.9,92.201,-31.4,0.829,5076.2,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True
29.0,6,0,1,3,3,2.296665190261531,0.6020599913279624,0,0,-1.8,92.843,-50.0,1.663,5099.1,yes,False,False,False,False,False,True,False,False,False,False,True,False,False,False
65.0,1,1,1,10,1,2.220108088040055,0.47712125471966244,1,1,-1.1,94.601,-49.5,0.977,4963.6,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,True
40.0,3,1,0,5,4,2.3096301674258988,0.47712125471966244,0,0,1.1,93.994,-36.4,4.86,5191.0,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
38.0,5,1,1,5,4,2.7596678446896306,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.327,5099.1,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True
58.0,6,0,0,5,5,2.6748611407378116,0.47712125471966244,0,0,-0.1,93.444,-41.8,4.857,5191.0,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
40.0,4,1,1,5,5,2.5024271199844326,0.47712125471966244,0,1,-1.8,92.893,-46.2,1.259,5099.1,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False
