age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
48.0;blue collar;married;basic.9y;no;yes;yes;cellular;aug;thu;85.0;2;999;0;;1.4;93.444;-36.1;4.962;5228.1;no
50.0;blue collar;married;basic.9y;unknown;yes;no;telephone;jun;fri;343.0;2;999;0;;1.4;94.465;-41.8;4.959;5228.1;no
32.0;blue collar;single;high.school;no;no;no;telephone;jun;tue;956.0;3;999;0;;1.4;94.465;-41.8;4.864;5228.1;yes
41.0;entrepreneur;married;university.degree;no;yes;no;telephone;may;wed;1138.0;1;999;0;;1.1;93.994;-36.4;4.856;5191.0;yes
35.0;self-employed;married;university.degree;no;yes;no;cellular;jul;thu;628.0;1;999;0;;1.4;93.918;-42.7;4.958;5228.1;no
42.0;self-employed;divorced;university.degree;unknown;yes;no;cellular;jul;mon;643.0;3;999;0;;1.4;93.918;-42.7;4.96;5228.1;no
43.0;blue collar;married;basic.9y;no;no;yes;cellular;may;mon;487.0;1;3;1;success;-1.8;92.893;-46.2;1.264;5099.1;yes
33.0;management;married;university.degree;no;no;no;telephone;aug;thu;201.0;1;6;2;success;-1.7;94.027;-38.3;0.899;4991.6;yes
;retired;married;professional.course;no;no;no;cellular;aug;tue;;1;999;0;;-1.7;94.027;-38.3;0.899;4991.6;yes
32.0;technician;married;university.degree;no;yes;no;cellular;nov;wed;405.0;2;999;0;;-0.1;93.2;-42.0;4.12;5195.8;no
23.0;admin.;single;professional.course;no;no;yes;cellular;jul;wed;190.0;1;999;0;;1.4;93.918;-42.7;4.963;5228.1;no
28.0;blue collar;single;professional.course;no;no;no;cellular;jul;wed;1290.0;4;999;0;;1.4;93.918;-42.7;4.962;5228.1;yes
46.0;unemployed;married;basic.9y;no;yes;no;cellular;nov;thu;352.0;1;999;0;;-0.1;93.2;-42.0;4.076;5195.8;no
53.0;blue collar;single;basic.9y;no;no;no;telephone;jul;wed;413.0;1;6;2;success;-1.7;94.215;-40.3;0.84;4991.6;yes
39.0;admin.;married;university.degree;no;yes;no;cellular;nov;tue;305.0;1;999;0;;-0.1;93.2;-42.0;4.153;5195.8;no
25.0;blue collar;married;basic.4y;no;no;no;cellular;jul;thu;604.0;1;999;0;;1.4;93.918;-42.7;4.963;5228.1;no
29.0;technician;married;high.school;no;no;no;telephone;aug;mon;133.0;5;999;0;;1.4;93.444;-36.1;4.965;5228.1;no
29.0;blue collar;married;;no;no;no;cellular;jul;mon;251.0;3;999;0;;1.4;93.918;-42.7;4.96;5228.1;no
32.0;blue collar;married;basic.9y;unknown;yes;no;cellular;jul;mon;91.0;9;999;0;;1.4;93.918;-42.7;4.96;5228.1;no
42.0;admin.;divorced;high.school;no;yes;no;telephone;nov;mon;124.0;1;999;0;;-0.1;93.2;-42.0;4.191;5195.8;no
30.0;technician;married;professional.course;no;yes;no;cellular;jul;mon;279.0;11;999;0;;1.4;93.918;-42.7;4.96;5228.1;no
31.0;blue collar;married;basic.9y;no;yes;no;cellular;jul;mon;250.0;5;999;0;;1.4;93.918;-42.7;4.962;5228.1;no
34.0;self-employed;single;university.degree;no;no;no;telephone;apr;tue;86.0;6;999;0;;-1.8;93.075;-47.1;1.423;5099.1;no
42.0;admin.;married;university.degree;no;no;no;cellular;jul;thu;1142.0;5;999;0;;;;;4.968;5228.1;yes
27.0;student;single;;no;yes;no;telephone;apr;thu;390.0;1;4;1;success;-1.8;93.749;-34.6;0.635;5008.7;yes
30.0;admin.;single;high.school;no;yes;no;cellular;may;mon;158.0;2;999;0;;-1.8;92.893;-46.2;1.264;5099.1;yes
48.0;entrepreneur;married;university.degree;no;no;no;cellular;apr;thu;619.0;1;999;0;;-1.8;93.075;-47.1;1.365;5099.1;yes
47.0;housemaid;single;professional.course;no;yes;no;cellular;apr;tue;100.0;1;999;0;;-1.8;93.075;-47.1;1.405;5099.1;yes
45.0;self-employed;married;high.school;no;yes;no;cellular;may;thu;21.0;2;999;0;;-1.8;92.893;-46.2;1.266;5099.1;no
43.0;blue collar;married;basic.4y;no;no;no;cellular;may;tue;609.0;1;999;0;;-1.8;92.893;-46.2;1.291;5099.1;yes
32.0;admin.;single;university.degree;no;no;no;cellular;may;fri;24.0;7;999;0;;-1.8;92.893;-46.2;1.25;5099.1;no
44.0;blue collar;divorced;basic.6y;no;no;no;telephone;may;mon;55.0;2;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
44.0;admin.;married;high.school;no;yes;no;cellular;jul;mon;136.0;1;999;0;;1.4;93.918;-42.7;4.96;5228.1;no
47.0;admin.;married;high.school;no;no;no;telephone;may;tue;731.0;3;999;0;;1.1;93.994;-36.4;4.857;5191.0;yes
53.0;blue collar;divorced;basic.4y;no;yes;no;cellular;jul;tue;648.0;2;999;0;;1.4;93.918;-42.7;4.961;5228.1;yes
31.0;services;married;high.school;no;no;no;telephone;may;fri;1269.0;1;999;0;;1.1;93.994;-36.4;4.864;5191.0;yes
38.0;technician;married;professional.course;no;no;yes;cellular;mar;thu;137.0;1;999;0;;;;;1.757;5099.1;yes
33.0;technician;single;professional.course;no;no;no;cellular;aug;thu;64.0;1;999;0;;1.4;93.444;-36.1;4.964;5228.1;no
56.0;blue collar;divorced;basic.6y;unknown;no;no;cellular;may;wed;154.0;1;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1;no
36.0;unemployed;single;basic.4y;unknown;no;no;telephone;may;fri;122.0;1;999;0;;1.1;93.994;-36.4;4.855;5191.0;no
27.0;admin.;married;university.degree;no;no;no;cellular;aug;thu;312.0;3;6;1;success;-1.7;94.027;-38.3;0.899;4991.6;yes
24.0;services;single;high.school;no;no;no;telephone;may;mon;757.0;2;999;0;;1.1;93.994;-36.4;4.857;5191.0;yes
33.0;management;married;university.degree;no;yes;no;cellular;may;wed;85.0;4;999;0;;-1.8;92.893;-46.2;1.334;5099.1;no
37.0;blue collar;single;professional.course;no;no;no;cellular;jul;tue;96.0;1;999;0;;1.4;93.918;-42.7;4.962;5228.1;no
19.0;student;single;;no;unknown;unknown;cellular;apr;mon;213.0;3;999;0;;-1.8;93.075;-47.1;1.405;5099.1;yes
34.0;admin.;married;university.degree;no;yes;no;telephone;may;fri;37.0;1;999;0;;1.1;93.994;-36.4;4.859;5191.0;no
30.0;student;single;;no;yes;no;cellular;mar;thu;292.0;1;999;0;;-1.8;93.369;-34.8;0.635;5008.7;yes
38.0;technician;single;university.degree;no;no;no;cellular;nov;tue;131.0;1;999;1;failure;-0.1;93.2;-42.0;4.153;5195.8;no
46.0;blue collar;married;basic.9y;unknown;no;no;telephone;may;thu;346.0;6;999;0;;1.1;93.994;-36.4;4.86;5191.0;no
39.0;services;married;high.school;no;no;no;telephone;jun;thu;387.0;1;999;0;;1.4;94.465;-41.8;4.866;5228.1;no
40.0;management;married;;no;no;yes;telephone;jun;fri;17.0;2;999;0;;1.4;94.465;-41.8;4.959;5228.1;no
36.0;self-employed;married;university.degree;no;yes;no;cellular;may;mon;414.0;2;999;1;failure;-1.8;92.893;-46.2;1.264;5099.1;yes
27.0;admin.;single;university.degree;no;no;no;cellular;aug;fri;562.0;2;3;3;success;;;;0.905;4991.6;yes
37.0;admin.;single;high.school;no;yes;no;cellular;jul;tue;234.0;5;999;0;;1.4;93.918;-42.7;4.961;5228.1;no
50.0;technician;married;high.school;no;yes;no;telephone;may;fri;893.0;3;999;0;;1.1;93.994;-36.4;4.857;5191.0;yes
54.0;management;married;;no;yes;no;cellular;jul;thu;154.0;1;999;1;failure;-2.9;92.469;-33.6;1.072;5076.2;no
44.0;blue collar;married;basic.6y;no;no;no;cellular;aug;tue;67.0;4;999;0;;1.4;93.444;-36.1;4.968;5228.1;no
48.0;management;married;basic.9y;no;yes;no;cellular;may;tue;725.0;1;999;0;;-1.8;92.893;-46.2;1.291;5099.1;yes
68.0;retired;married;university.degree;no;yes;no;cellular;jul;mon;546.0;2;999;1;failure;-1.7;94.215;-40.3;0.889;4991.6;yes
37.0;technician;married;professional.course;no;no;yes;telephone;may;thu;44.0;1;999;0;;1.1;93.994;-36.4;4.86;5191.0;no
39.0;blue collar;married;basic.9y;no;no;no;telephone;may;thu;651.0;23;999;0;;1.1;93.994;-36.4;4.86;5191.0;yes
49.0;admin.;divorced;university.degree;no;no;no;cellular;apr;thu;532.0;1;999;0;;-1.8;93.075;-47.1;1.365;5099.1;yes
40.0;blue collar;married;professional.course;no;yes;no;cellular;jul;mon;96.0;3;999;0;;1.4;93.918;-42.7;4.962;5228.1;no
35.0;admin.;single;high.school;no;no;yes;telephone;may;fri;813.0;1;999;0;;1.1;93.994;-36.4;4.859;5191.0;yes
35.0;management;single;;no;no;no;telephone;jun;fri;712.0;2;999;0;;1.4;94.465;-41.8;4.967;5228.1;yes
34.0;blue collar;married;basic.9y;no;yes;no;cellular;apr;mon;151.0;2;999;0;;-1.8;93.075;-47.1;1.405;5099.1;no
29.0;blue collar;divorced;basic.4y;no;yes;no;cellular;may;fri;1223.0;3;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
36.0;admin.;married;university.degree;no;yes;no;cellular;may;tue;196.0;1;999;0;;-1.8;93.876;-40.0;0.697;5008.7;yes
69.0;retired;married;high.school;no;no;no;cellular;may;wed;289.0;1;10;1;success;-1.8;93.876;-40.0;0.697;5008.7;yes
56.0;retired;married;university.degree;no;yes;no;cellular;nov;wed;968.0;2;3;3;success;-3.4;92.649;-30.1;0.716;5017.5;yes
52.0;services;married;high.school;unknown;yes;no;cellular;jul;fri;946.0;3;999;0;;1.4;93.918;-42.7;4.962;5228.1;yes
39.0;self-employed;divorced;high.school;no;no;no;cellular;sep;tue;108.0;2;3;1;success;-3.4;92.379;-29.8;0.788;5017.5;yes
52.0;retired;married;basic.9y;unknown;no;no;cellular;jul;thu;59.0;4;999;0;;1.4;93.918;-42.7;4.968;5228.1;no
52.0;admin.;divorced;university.degree;no;no;no;telephone;may;mon;197.0;1;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
42.0;admin.;married;university.degree;no;yes;no;cellular;nov;thu;871.0;5;999;0;;-0.1;93.2;-42.0;4.076;5195.8;yes
36.0;technician;married;university.degree;no;no;no;telephone;may;wed;85.0;1;999;0;;1.1;93.994;-36.4;4.858;5191.0;no
26.0;unemployed;single;university.degree;no;yes;no;cellular;apr;thu;618.0;1;999;0;;-1.8;93.749;-34.6;0.64;5008.7;yes
50.0;technician;married;professional.course;no;no;no;cellular;jul;mon;830.0;5;999;0;;1.4;93.918;-42.7;4.96;5228.1;yes
23.0;technician;single;professional.course;no;unknown;unknown;telephone;jun;thu;148.0;1;999;0;;1.4;94.465;-41.8;4.961;5228.1;no
50.0;technician;married;basic.6y;no;yes;no;telephone;jun;fri;61.0;2;999;0;;1.4;94.465;-41.8;4.959;5228.1;no
48.0;admin.;single;university.degree;no;yes;no;cellular;may;wed;121.0;4;999;1;failure;-1.8;93.876;-40.0;0.672;5008.7;no
43.0;admin.;married;basic.9y;no;no;no;telephone;may;thu;207.0;1;999;0;;1.1;93.994;-36.4;4.86;5191.0;no
37.0;services;single;high.school;no;yes;no;cellular;may;wed;445.0;1;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;yes
45.0;blue collar;divorced;basic.9y;no;yes;yes;telephone;may;wed;48.0;1;999;0;;1.1;93.994;-36.4;4.859;5191.0;no
30.0;technician;single;university.degree;no;no;yes;cellular;aug;fri;81.0;2;999;0;;1.4;93.444;-36.1;4.964;5228.1;no
31.0;admin.;single;university.degree;unknown;yes;no;cellular;aug;tue;64.0;1;999;0;;1.4;93.444;-36.1;4.963;5228.1;no
;services;married;high.school;no;no;no;cellular;may;mon;130.0;3;999;1;failure;-1.8;92.893;-46.2;1.354;5099.1;no
92.0;retired;married;;no;no;yes;cellular;aug;tue;1064.0;1;3;1;success;-1.7;94.027;-38.3;0.904;4991.6;yes
34.0;blue collar;married;basic.6y;unknown;no;no;telephone;jun;mon;61.0;1;999;0;;1.4;94.465;-41.8;4.961;5228.1;no
38.0;technician;divorced;high.school;no;no;no;telephone;apr;fri;320.0;3;6;1;success;-1.8;93.075;-47.1;1.405;5099.1;yes
61.0;admin.;married;university.degree;no;yes;yes;telephone;aug;wed;425.0;1;6;2;success;-1.7;94.027;-38.3;0.903;4991.6;yes
47.0;unemployed;married;high.school;unknown;yes;no;telephone;may;fri;237.0;1;999;0;;1.1;93.994;-36.4;4.855;5191.0;no
49.0;technician;married;university.degree;no;yes;no;cellular;may;thu;820.0;1;999;0;;-1.8;93.876;-40.0;0.699;5008.7;yes
40.0;admin.;married;high.school;no;no;no;telephone;jun;thu;221.0;2;999;0;;1.4;94.465;-41.8;4.866;5228.1;no
32.0;blue collar;single;basic.9y;no;yes;no;cellular;aug;thu;282.0;1;999;0;;-2.9;92.201;-31.4;0.873;5076.2;yes
35.0;admin.;single;university.degree;no;yes;no;cellular;aug;mon;773.0;2;999;0;;1.4;93.444;-36.1;4.963;5228.1;yes
28.0;admin.;single;university.degree;no;no;no;cellular;aug;wed;153.0;1;999;0;;-2.9;92.201;-31.4;0.879;5076.2;no
36.0;self-employed;married;university.degree;no;yes;no;telephone;jun;tue;134.0;7;999;0;;1.4;94.465;-41.8;4.961;5228.1;no
47.0;self-employed;married;professional.course;no;yes;no;telephone;mar;tue;110.0;1;999;0;;-1.8;93.369;-34.8;0.635;5008.7;yes
48.0;blue collar;married;basic.9y;no;yes;no;cellular;may;fri;57.0;2;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
39.0;blue collar;married;high.school;unknown;no;no;telephone;may;wed;278.0;1;999;0;;1.1;93.994;-36.4;4.859;5191.0;no
37.0;blue collar;married;basic.6y;unknown;no;yes;telephone;may;fri;574.0;5;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
44.0;admin.;married;;no;no;no;cellular;jul;fri;745.0;1;999;1;failure;-1.7;94.215;-40.3;0.861;4991.6;yes
24.0;entrepreneur;single;university.degree;no;yes;no;cellular;jul;tue;808.0;3;999;0;;1.4;93.918;-42.7;4.961;5228.1;yes
48.0;self-employed;married;university.degree;unknown;no;no;cellular;jul;mon;191.0;2;999;0;;1.4;93.918;-42.7;4.962;5228.1;no
58.0;blue collar;married;basic.9y;no;yes;no;cellular;aug;mon;436.0;1;999;0;;1.4;93.444;-36.1;4.97;5228.1;no
37.0;entrepreneur;single;university.degree;no;no;no;telephone;may;fri;129.0;2;999;0;;1.1;93.994;-36.4;4.855;5191.0;no
47.0;blue collar;married;basic.4y;no;unknown;unknown;telephone;may;mon;170.0;8;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
24.0;services;married;high.school;unknown;yes;no;cellular;may;fri;1012.0;3;999;0;;-1.8;92.893;-46.2;1.25;5099.1;yes
58.0;entrepreneur;married;high.school;no;yes;no;cellular;sep;mon;198.0;1;999;1;failure;-1.1;94.199;-37.5;0.882;4963.6;no
31.0;unemployed;married;basic.9y;no;no;no;cellular;may;wed;570.0;1;999;0;;-1.8;92.893;-46.2;1.281;5099.1;yes
29.0;services;divorced;high.school;no;no;no;cellular;may;mon;150.0;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
28.0;admin.;single;high.school;no;yes;yes;cellular;jun;thu;296.0;2;999;0;;-2.9;92.963;-40.8;1.26;5076.2;yes
45.0;technician;married;high.school;no;yes;no;cellular;aug;tue;42.0;1;999;0;;1.4;93.444;-36.1;4.963;5228.1;no
53.0;management;married;basic.6y;unknown;yes;no;telephone;jun;wed;152.0;6;999;0;;1.4;94.465;-41.8;4.864;5228.1;no
24.0;student;married;university.degree;no;no;no;cellular;jul;tue;114.0;1;999;0;;1.4;93.918;-42.7;4.961;5228.1;no
69.0;entrepreneur;married;high.school;no;no;no;cellular;jun;wed;140.0;2;999;0;;-2.9;92.963;-40.8;1.26;5076.2;yes
53.0;blue collar;married;basic.9y;no;no;yes;cellular;jun;thu;578.0;2;999;0;;-2.9;92.963;-40.8;1.26;5076.2;yes
32.0;technician;single;professional.course;no;yes;no;cellular;may;mon;242.0;1;999;0;;-1.8;92.893;-46.2;1.299;5099.1;no
46.0;management;married;basic.9y;unknown;yes;yes;cellular;jul;mon;488.0;4;999;0;;1.4;93.918;-42.7;4.962;5228.1;no
34.0;admin.;married;university.degree;no;no;yes;cellular;nov;fri;408.0;9;999;0;;-0.1;93.2;-42.0;4.021;5195.8;no
33.0;blue collar;married;basic.9y;unknown;no;yes;telephone;jun;tue;321.0;1;999;0;;1.4;94.465;-41.8;4.961;5228.1;no
35.0;admin.;single;university.degree;no;no;no;cellular;nov;wed;187.0;5;999;0;;-0.1;93.2;-42.0;4.12;5195.8;no
41.0;admin.;single;university.degree;no;unknown;unknown;cellular;apr;thu;1277.0;1;999;0;;-1.8;93.075;-47.1;1.365;5099.1;yes
29.0;admin.;single;high.school;no;no;no;telephone;jul;wed;38.0;1;999;0;;1.4;93.918;-42.7;4.963;5228.1;no
88.0;retired;divorced;basic.4y;no;no;no;cellular;mar;wed;203.0;2;999;0;;-1.8;92.843;-50.0;1.663;5099.1;yes
39.0;blue collar;divorced;basic.9y;no;yes;no;telephone;may;fri;113.0;3;999;0;;1.1;93.994;-36.4;4.864;5191.0;no
32.0;blue collar;married;basic.4y;unknown;no;yes;telephone;jul;wed;990.0;1;999;0;;1.4;93.918;-42.7;4.962;5228.1;yes
27.0;admin.;single;university.degree;no;yes;no;cellular;mar;wed;210.0;1;6;2;success;-1.8;93.369;-34.8;0.634;5008.7;yes
43.0;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;177.0;2;999;0;;1.1;93.994;-36.4;4.855;5191.0;no
;blue collar;single;basic.9y;no;yes;no;cellular;apr;tue;85.0;1;999;1;failure;-1.8;93.075;-47.1;1.423;5099.1;no
66.0;retired;married;basic.4y;no;yes;no;cellular;mar;tue;229.0;1;6;1;success;-1.8;93.369;-34.8;0.655;5008.7;yes
58.0;blue collar;married;high.school;no;yes;no;telephone;jun;tue;183.0;2;999;0;;;;;4.864;5228.1;no
35.0;technician;married;university.degree;no;no;no;cellular;jul;fri;187.0;1;999;0;;1.4;93.918;-42.7;4.957;5228.1;no
29.0;blue collar;single;high.school;no;yes;no;telephone;jun;thu;1318.0;3;999;0;;1.4;94.465;-41.8;4.961;5228.1;yes
29.0;admin.;divorced;university.degree;no;yes;no;cellular;jun;wed;238.0;3;999;0;;-2.9;92.963;-40.8;1.26;5076.2;yes
76.0;retired;single;basic.4y;no;no;no;cellular;nov;mon;347.0;4;6;1;success;-3.4;92.649;-30.1;0.715;5017.5;yes
31.0;blue collar;single;high.school;no;yes;yes;cellular;jul;wed;870.0;1;999;0;;1.4;93.918;-42.7;4.963;5228.1;yes
58.0;retired;married;high.school;no;yes;no;cellular;aug;tue;242.0;6;3;1;success;-2.9;92.201;-31.4;0.838;5076.2;yes
33.0;technician;single;high.school;no;no;no;cellular;apr;fri;1017.0;1;999;0;;-1.8;93.075;-47.1;1.405;5099.1;yes
31.0;services;single;university.degree;no;yes;no;cellular;jul;mon;68.0;9;999;0;;1.4;93.918;-42.7;4.96;5228.1;no
41.0;technician;married;university.degree;unknown;yes;yes;cellular;apr;thu;139.0;1;999;0;;-1.8;93.075;-47.1;1.435;5099.1;no
20.0;student;single;;no;yes;no;cellular;apr;wed;184.0;4;999;0;;-1.8;93.075;-47.1;1.498;5099.1;yes
34.0;blue collar;married;basic.6y;unknown;no;no;cellular;jul;wed;727.0;3;999;0;;1.4;93.918;-42.7;4.962;5228.1;yes
36.0;services;married;high.school;unknown;no;no;telephone;may;wed;130.0;1;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
46.0;admin.;married;basic.6y;no;no;no;cellular;apr;thu;278.0;1;999;0;;-1.8;93.075;-47.1;1.365;5099.1;yes
32.0;admin.;married;university.degree;no;no;no;cellular;may;thu;1030.0;1;6;1;success;-1.8;92.893;-46.2;1.327;5099.1;yes
36.0;blue collar;married;basic.6y;no;yes;no;telephone;jun;thu;614.0;2;999;0;;1.4;94.465;-41.8;4.958;5228.1;yes
54.0;management;married;university.degree;no;no;yes;cellular;jul;tue;218.0;1;999;0;;1.4;93.918;-42.7;4.961;5228.1;no
33.0;technician;single;professional.course;no;yes;no;cellular;mar;tue;459.0;1;999;0;;-1.8;93.369;-34.8;0.646;5008.7;yes
35.0;blue collar;married;basic.9y;unknown;no;no;cellular;jul;thu;1399.0;1;999;0;;1.4;93.918;-42.7;4.963;5228.1;yes
38.0;technician;married;professional.course;no;no;no;cellular;may;tue;371.0;2;999;0;;-1.8;92.893;-46.2;1.344;5099.1;no
;blue collar;married;basic.9y;no;no;no;telephone;may;fri;137.0;3;999;0;;1.1;93.994;-36.4;4.864;5191.0;no
30.0;blue collar;married;basic.9y;no;no;no;cellular;jul;wed;988.0;1;999;0;;1.4;93.918;-42.7;4.963;5228.1;yes
25.0;admin.;single;professional.course;no;yes;no;cellular;apr;wed;114.0;1;999;0;;-1.8;93.075;-47.1;1.445;5099.1;yes
57.0;technician;married;high.school;no;no;yes;cellular;may;mon;161.0;1;999;0;;-1.8;92.893;-46.2;1.299;5099.1;no
34.0;technician;divorced;professional.course;no;no;no;cellular;may;fri;64.0;4;999;0;;-1.8;92.893;-46.2;1.25;5099.1;no
36.0;admin.;divorced;high.school;no;yes;no;cellular;nov;wed;862.0;1;999;0;;-0.1;93.2;-42.0;4.12;5195.8;yes
43.0;management;married;university.degree;no;yes;no;telephone;may;fri;339.0;4;999;0;;1.1;93.994;-36.4;4.864;5191.0;no
29.0;admin.;married;high.school;no;yes;no;cellular;may;thu;798.0;2;999;0;;-1.8;92.893;-46.2;1.327;5099.1;yes
34.0;technician;divorced;professional.course;no;yes;no;cellular;aug;fri;644.0;8;999;0;;1.4;93.444;-36.1;4.964;5228.1;no
41.0;admin.;divorced;high.school;no;unknown;unknown;telephone;jun;thu;289.0;1;999;0;;1.4;94.465;-41.8;4.961;5228.1;no
39.0;admin.;married;university.degree;no;no;no;telephone;jun;mon;135.0;2;999;0;;1.4;94.465;-41.8;4.961;5228.1;no
29.0;admin.;married;university.degree;no;yes;no;cellular;may;thu;133.0;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;no
29.0;blue collar;single;basic.4y;no;yes;no;cellular;may;fri;13.0;9;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
31.0;services;married;high.school;no;no;yes;cellular;apr;wed;195.0;6;999;0;;-1.8;93.075;-47.1;1.445;5099.1;no
30.0;management;single;university.degree;no;no;yes;cellular;may;tue;496.0;1;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1;no
55.0;retired;married;professional.course;no;yes;no;telephone;jun;thu;147.0;1;999;0;;1.4;94.465;-41.8;4.866;5228.1;no
57.0;services;married;high.school;no;yes;yes;cellular;may;mon;473.0;3;999;0;;-1.8;92.893;-46.2;1.244;5099.1;yes
49.0;blue collar;married;basic.6y;no;yes;no;telephone;may;fri;1980.0;2;999;0;;1.1;93.994;-36.4;4.864;5191.0;yes
27.0;services;married;professional.course;no;no;no;telephone;may;tue;395.0;2;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
47.0;entrepreneur;single;university.degree;unknown;yes;no;telephone;jun;mon;42.0;1;999;0;;1.4;94.465;-41.8;4.865;5228.1;no
38.0;entrepreneur;married;professional.course;no;no;no;cellular;may;mon;269.0;5;3;2;success;-1.8;93.876;-40.0;0.682;5008.7;no
36.0;admin.;single;basic.9y;no;yes;yes;telephone;apr;wed;173.0;1;999;0;;-1.8;93.749;-34.6;0.644;5008.7;yes
39.0;admin.;divorced;university.degree;no;yes;no;cellular;aug;tue;180.0;3;999;0;;1.4;93.444;-36.1;4.966;5228.1;no
34.0;management;married;university.degree;no;yes;no;telephone;jun;fri;37.0;3;999;0;;1.4;94.465;-41.8;4.959;5228.1;no
19.0;student;single;basic.9y;no;yes;no;cellular;may;fri;491.0;1;999;0;;-1.8;92.893;-46.2;1.259;5099.1;yes
29.0;admin.;single;university.degree;unknown;yes;no;cellular;aug;fri;142.0;2;999;0;;1.4;93.444;-36.1;4.966;5228.1;no
32.0;technician;single;university.degree;no;yes;yes;cellular;may;fri;693.0;5;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;yes
33.0;entrepreneur;married;university.degree;no;yes;no;telephone;jul;mon;35.0;2;999;0;;1.4;93.918;-42.7;4.962;5228.1;no
57.0;management;married;university.degree;no;yes;no;cellular;nov;wed;589.0;2;999;0;;;;;4.12;5195.8;yes
34.0;management;married;university.degree;no;no;no;cellular;mar;tue;499.0;1;999;0;;-1.8;92.843;-50.0;1.799;5099.1;yes
35.0;services;divorced;high.school;no;yes;no;cellular;may;tue;211.0;5;999;0;;-1.8;92.893;-46.2;1.291;5099.1;no
80.0;retired;married;basic.4y;no;no;no;cellular;mar;fri;213.0;3;6;4;success;-1.8;93.369;-34.8;0.649;5008.7;yes
42.0;management;married;university.degree;no;no;yes;telephone;jul;tue;650.0;2;999;0;;1.4;93.918;-42.7;4.955;5228.1;yes
39.0;management;divorced;university.degree;no;yes;no;cellular;jul;tue;732.0;1;999;0;;1.4;93.918;-42.7;4.962;5228.1;yes
57.0;retired;married;high.school;no;yes;no;cellular;apr;thu;407.0;2;999;0;;-1.8;93.749;-34.6;0.644;5008.7;yes
57.0;management;married;university.degree;no;no;no;cellular;sep;fri;277.0;2;6;2;success;-1.1;94.199;-37.5;0.883;4963.6;yes
;technician;divorced;professional.course;unknown;yes;no;cellular;aug;fri;29.0;10;999;0;;1.4;93.444;-36.1;4.963;5228.1;no
51.0;self-employed;divorced;university.degree;no;yes;no;cellular;nov;wed;670.0;1;999;0;;-0.1;93.2;-42.0;4.12;5195.8;yes
41.0;admin.;single;university.degree;no;no;no;cellular;apr;mon;115.0;2;999;0;;-1.8;93.075;-47.1;1.405;5099.1;no
44.0;admin.;married;university.degree;no;yes;no;cellular;oct;mon;252.0;1;999;0;;-1.1;94.601;-49.5;1.0;4963.6;yes
